"","Tweets","Language","Follower","favourites_count","friends_count","statuses_count","time_zone","id_str","location","coordinates","retweet_count","id_str_tweet","in_reply_to_status_id_str","Weekday","Month","DayOfMonth","Hour","Min","Sec","Timezone","Year"
"799","@burakonur124 @mehmet_taylan @yazicimm 7 ureticiyle konustum 2018'e kadar siparisler dolu.. Mecburen 2. el alacagiz :)","en","125","5","110","740","Istanbul","127479796","Istanbul",NA,"0","233249628517195776","233219923650953216","Wed","Aug","08","17","13","39","+0000","2012"
"800","Aniya, inisial name nya SES RT @abc_RenNuest: S.e.s ? Grup nya om suman :o ""PD_ImJinAhAS: first kiss (cont) http://t.co/A53Jecb6","en","613","230","196","20215","Pacific Time (US & Canada)","325398134","",NA,"0","233249653666238464",NA,"Wed","Aug","08","17","13","45","+0000","2012"
"801","Lady Gaga's &lt;i&gt;ARTPOP&lt;/i&gt;: A History Of Album Title Oddities - Music, Celebrity, Artist News | MTV http://t.co/mjecb6Uu via @newspin","en","2249","0","2412","7341","Athens","431642387","",NA,"0","233250115060637698",NA,"Wed","Aug","08","17","15","35","+0000","2012"
"802","sagreen15 mizzousecblue segreen714 beckydennington is Jason tweeting from his bag phone in his car?TRWh","en","0","0","0","25","Alaska","613020839","",NA,"0","233250920366997505",NA,"Wed","Aug","08","17","18","47","+0000","2012"
"803","My last 1st day of high school ! SENYAAAA... At the mall tho <U+E409>  http://t.co/Yq4ecbrH","en","1370","165","879","65980","Central Time (US & Canada)","96278038","HOV Lane",NA,"0","233253323698999296",NA,"Wed","Aug","08","17","28","20","+0000","2012"
"804","i have ain't no mountain high enough ready on the pod for the weekend! @eliseryan1 @becburnage","en","164","2","217","2254",NA,"398946101","Harlow, Essex",NA,"0","233253508244193280",NA,"Wed","Aug","08","17","29","04","+0000","2012"
"805","Syria crisis: Assad's new offensive in Aleppo - Wednesday 8 August http://t.co/ecb01YOX via @guardian","en","322","0","435","2130","Quito","16281350","USA EARTH",NA,"0","233377663845294080",NA,"Thu","Aug","09","01","42","25","+0000","2012"
"806","http://t.co/TSwLV3jE WEEKLY Forums Contest: Character Contest 2 - WIN SUPPLIES!  Enter Here: http://t.co/ecbzQ3C0","en","340","0","45","9775","Pacific Time (US & Canada)","52562986","Los Angeles, CA",NA,"0","233506705797939200",NA,"Thu","Aug","09","10","15","11","+0000","2012"
"807","@ecbyhn im happy and i know it o zamann","en","329","128","222","5738","Greenland","251248002","Istanbul",NA,"0","233509734093836288","233508914132553728","Thu","Aug","09","10","27","13","+0000","2012"
"808","RT @ABFalecbaldwin: @nbc30rock Season Seven table read today. 

Still the best comedy writing on TV","en","66","34","209","419","Eastern Time (US & Canada)","21821542","Michigan",NA,"74","233632451036082177",NA,"Thu","Aug","09","18","34","51","+0000","2012"
"809","RT @ABFalecbaldwin: Watch #Hick online with director @derickmartini and join him for a webcam Q&amp;A on 8/14 at @constellationtv http:/ ...","en","1150","531","729","34367","Central Time (US & Canada)","178083491","Chicago,Illinois",NA,"27","233758796055453697",NA,"Fri","Aug","10","02","56","54","+0000","2012"
"810","RT @alecbarba13: @Chrislopez001 Atta babe (: we're fsu in your car!","en","307","344","300","5439","Arizona","154792015","",NA,"1","233761606213988353",NA,"Fri","Aug","10","03","08","04","+0000","2012"
"811","@KirstySilcock @nataliecbanks Haha that would of been brilliant revenge from the horse... ""now its your turn you freak"" #DESTROYED","en","177","75","828","2364","London","58257237","Wigan, Lancashire, WN1",NA,"0","233888643306094592","233888007239901184","Fri","Aug","10","11","32","52","+0000","2012"
"812","RT @ChristianTrain7: ""Holy moly she's a thick bitch"" #workaholics” @cadecberry @Holmstrom36 @Tillysanders26 @ABicks_32","en","175","196","181","631","Central Time (US & Canada)","310640207","",NA,"0","234017223906304000",NA,"Fri","Aug","10","20","03","48","+0000","2012"
"813","@hayzTBreezy @elenicassar  @freakitlikecb aha that's my girl !! Let's do this","en","1183","709","658","8749","Melbourne","258122193","melb. ):",NA,"0","234148081963237377","234147325600219136","Sat","Aug","11","04","43","47","+0000","2012"
"814","@Specbubble could be fun (and make us gazillionaires)","en","82","12","185","2077","London","16714538","Northamptonshire",NA,"0","234270383669383168","234269865282764800","Sat","Aug","11","12","49","46","+0000","2012"
"815","@WeLovePiaMia @littlecbeadles he has heart problems ):","en","716","339","1959","1937","Hawaii","301336581","Sydney, Australia",NA,"0","234273214824587266","234206521553211392","Sat","Aug","11","13","01","01","+0000","2012"
"816","RT @ABFalecbaldwin: Romney says, ""I love this country! I love America!""

Then why won't he pay his fair share of taxes?","en","226","0","166","5361","Eastern Time (US & Canada)","181433473","No Mercy Hospital",NA,"15","234401761882943489",NA,"Sat","Aug","11","21","31","49","+0000","2012"
"817","RT @ABFalecbaldwin: Romney says, ""I love this country! I love America!""

Then why won't he pay his fair share of taxes?","en","632","19","896","3983",NA,"94789469","",NA,"118","234402382614765568",NA,"Sat","Aug","11","21","34","17","+0000","2012"
"818","RT @ABFalecbaldwin: Romney says, ""I love this country! I love America!""

Then why won't he pay his fair share of taxes?","en","91","8","298","3599","Central Time (US & Canada)","19088288","USA",NA,"203","234403468939509760",NA,"Sat","Aug","11","21","38","36","+0000","2012"
"819","@faggo @jamiecburch they were wild foraged marshmallows of course","en","267","2","143","788","Eastern Time (US & Canada)","22042853","Washington, DC","-77.41045084;39.41723326","0","234404735640301571","234404305430511616","Sat","Aug","11","21","43","38","+0000","2012"
"820","RT @ABFalecbaldwin: Romney says, ""I love this country! I love America!""

Then why won't he pay his fair share of taxes?","en","197","299","358","4661","Pacific Time (US & Canada)","304090035","Here",NA,"324","234406430134919169",NA,"Sat","Aug","11","21","50","22","+0000","2012"
"821","@secboffin I’m thinking that fits into “computing power” and the transition from valves.","en","10059","3196","519","40476","London","644603","Greenock, Scotland",NA,"0","234406744703516672","234406107609694208","Sat","Aug","11","21","51","37","+0000","2012"
"822","RT @katecbyrne: Panel discuss what motivates them to attend IFLA - Mirja Martamaa values chances to talk to people and to make change ha ...","en","455","3","124","1012","Berlin","104297074","Berlin",NA,"0","234527674897428481",NA,"Sun","Aug","12","05","52","09","+0000","2012"
"823","a @emanuellecb me dxo com sono --'","en","183","69","42","16078","Brasilia","283731185","",NA,"0","234532070519627777",NA,"Sun","Aug","12","06","09","37","+0000","2012"
"824","Nyføna rotte http://t.co/ecb0b9YY","en","482","535","172","6244","Amsterdam","194610215","Orkdal, Norway",NA,"0","234654032461967361",NA,"Sun","Aug","12","14","14","16","+0000","2012"
"825","Come do wetin for ur side RT @intimatebanky: @Toyianno no b ur fault na.....sheby ur fada go stil carry dat him foolish head com again","en","1386","9","1400","18823",NA,"360616516","In your Heart",NA,"0","234657102726037504",NA,"Sun","Aug","12","14","26","27","+0000","2012"
"826","@CaferKocbasi ya reyiz açik görüs'ün entellik standardini geçmesen yazi yayinlatamiyon. mecbur. ekmet parasi.","en","8072","4","493","9409","Eastern Time (US & Canada)","63212723","istanbul",NA,"0","234658650399051779","234657656525168640","Sun","Aug","12","14","32","36","+0000","2012"
"827","In 24 hours @WhiteHouse could decide: banks or homeowners? Join the call to #investigatebanks http://t.co/kykqZHx5 #yeshecan via @MoveOn","en","80","263","68","2852","Mountain Time (US & Canada)","18585478","Texas, baby",NA,"0","161166215086211074",NA,"Sun","Jan","22","19","19","54","+0000","2012"
"828","@1Direcboy ya lo amo, ah.","en","1212","755","1657","5730","Bogota","277640674","Directioner & Prisoner8",NA,"0","234781052764303360","234780483668566018","Sun","Aug","12","22","38","59","+0000","2012"
"829","borosololifec (mcfaddin)@borosololifecbest buy for dining tables in http://t.co/xdQ1E6c2 http://t.co/ctWFRF88","en","0","0","0","777",NA,"706002007","",NA,"0","234783636459761664",NA,"Sun","Aug","12","22","49","15","+0000","2012"
"830","RT @becburnage: God bless Gary Barlow for being there! #closingceremony","en","214","155","192","7833",NA,"346224563","",NA,"1","234784328553472000",NA,"Sun","Aug","12","22","52","00","+0000","2012"
"831","RT @jackiecbb: @TherealBarryD yeah suga... cause you ain't bout that life! Lmfao","en","154","22","150","1813",NA,"438466328","Ashville, Alabama",NA,"1","234913961877860353",NA,"Mon","Aug","13","07","27","07","+0000","2012"
"832","RT @jeannecbiur: siape tuh dirimu-nyaa ? #kepo RT @lutviarezza: maunya ku dirimuuuuu{}","en","43","1","56","463","Bangkok","711953114","",NA,"0","234915811591069696",NA,"Mon","Aug","13","07","34","28","+0000","2012"
"833","RT @tiraamissyouu: Going @Imperfecbarbie 's house with fit.","en","116","2","94","7436","Singapore","127143164","Singapore",NA,"0","234916340069179394",NA,"Mon","Aug","13","07","36","34","+0000","2012"
"834","RT @becbunss: Just cause it's the last week of vacation, my dad ALWAYS trys to make us start going to bed early.","en","120","20","204","1076","Pacific Time (US & Canada)","391842135","cali boii<U+2764>",NA,"2","235163086758219777",NA,"Mon","Aug","13","23","57","03","+0000","2012"
"835","Será que o @Littlecbeadles me respondeu lá no @Beadlesnaticas? :3","en","146","4","297","495","Greenland","241990206","Brazil <U+262E> The Edge Of Glory",NA,"0","235166408659591168",NA,"Tue","Aug","14","00","10","15","+0000","2012"
"836","RT @e_akkaya: esmer kizlara kiskanç ve itici diyen sarisin kiz; #gecbulaflari canim. unutma ki, sarisin kadin kiskanir, esmer kadin kisk ...","en","694","3","638","4188","London","192858978","London",NA,"614","235421535584808962",NA,"Tue","Aug","14","17","04","02","+0000","2012"
"837","@alicecbsantos deixa os cabelos sedosos kkkkkkkkkkkkkkkkk nn","en","323","22","155","9145","Brasilia","228873220","",NA,"0","235546764919336960","235546185824346113","Wed","Aug","15","01","21","39","+0000","2012"
"838","""The Germans will be blackmailed into impoverishment"" http://t.co/MzqG24xS #esm #euro #No2EU #ecb #ezb","en","41","0","57","460","Casablanca","700799251","",NA,"0","235675366486851584",NA,"Wed","Aug","15","09","52","40","+0000","2012"
"839","PENGEN NONTOOOOOON tp di jkt ga akan mungkin._.RT @KatyPerryIndo #KatyPerryIndoSpecialShow http://t.co/ecbXzUnx","en","350","4","226","26604","Pacific Time (US & Canada)","327283827","+3",NA,"0","235675685249761281",NA,"Wed","Aug","15","09","53","56","+0000","2012"
"840","RT @jakecba: Ted was fucking funny, one of the best films I've seen!","en","247","11","150","3405",NA,"20927564","",NA,"1","235805125648728064",NA,"Wed","Aug","15","18","28","17","+0000","2012"
"841","AWESOME PEOPLE!  @TigerWheelnTyre @KFCSA @SteersFastFood @NeotelSA @edgarsclub @Hollard @DionWired @NimueSkinSA @PrimiWorld @capitecbank","en","878","0","123","1532","Pretoria","358617684","SOUTH AFRICA",NA,"0","235809743594217472",NA,"Wed","Aug","15","18","46","38","+0000","2012"
"842","Hyun Young Akhirnya Resmi Menjadi Seorang Ibu: Hyun Young, yang telah hiatus dari dunia hiburan semenjak pernika... http://t.co/UecbsviG","en","721","133","463","25144","Pacific Time (US & Canada)","130093636","Indonesia",NA,"0","235930908627173376",NA,"Thu","Aug","16","02","48","06","+0000","2012"
"843","@Texas_Mahone_1D @littlecbeadles @chelseaortegaa they're stupid and blind!","en","104","55","70","728",NA,"721552076","",NA,"0","235934310232887296","235933968762019840","Thu","Aug","16","03","01","37","+0000","2012"
"844","@littlecbeadles can you please tweet me? xxx 3","en","6527","423","2861","34247","Quito","171194562","bieber. mahone. lovato. gomez.",NA,"0","235935610450354176",NA,"Thu","Aug","16","03","06","47","+0000","2012"
"845","I liked a @YouTube video http://t.co/N00zzecb Violins Violas Cellos Double Basses - Designed in Italy","en","1807","1","2059","121","Brisbane","28326926","Brisbane",NA,"0","161289154364325889",NA,"Mon","Jan","23","03","28","25","+0000","2012"
"846","Birakin konussun, isteyen dinler istemeyen ceker gider ama gastede yazi yazinca mecburen gozumuze carpiyor sonra da kimyamiz bozuluyor valla","en","57","151","122","2219","Quito","212465408","Istanbul turkey",NA,"0","236055961834516480",NA,"Thu","Aug","16","11","05","01","+0000","2012"
"847","@nikinidealgit @semrakaplan2023 @samiltayyar27 abartmayin o cumlelerinde dagdaki genclerin mecburi orda olduklarini okuyup tedbir dusunmeli","en","69","10","239","989",NA,"371717081","ist.b.evler",NA,"0","236057933119623168","236036933057384448","Thu","Aug","16","11","12","51","+0000","2012"
"848","@Maiawd9 what you get in spanish girlll love becbec aswell xx","en","146","249","195","6745",NA,"407308157","Brighton",NA,"0","236060466504429569","236046261118193665","Thu","Aug","16","11","22","55","+0000","2012"
"849","@austinmahone, @littlecbeadles PLEASE FOLLOW ME I LOVE YOU GUYS SO MUCH!3","en","319","19","847","3173",NA,"631723686","Wisconsin",NA,"0","236191567877140480",NA,"Thu","Aug","16","20","03","52","+0000","2012"
"850","@austinmahone, @littlecbeadles PLEASE FOLLOW ME I LOVE YOU GUYS SO MUCH!21","en","319","19","847","3191",NA,"631723686","Wisconsin",NA,"0","236192142484185088",NA,"Thu","Aug","16","20","06","09","+0000","2012"
"851","RT @ABFalecbaldwin: Christine Quinn wants u 2 know how incensed she is that your vote doesn't count...

http://t.co/uH7GXBQu","en","258","868","709","10308","Pacific Time (US & Canada)","143246253","City of Angeles and smog",NA,"3","236313693409927168",NA,"Fri","Aug","17","04","09","09","+0000","2012"
"852","RT @becbecBeccaa: ""@P_Ragusa: @kma_marie @becbecbeccaa haha Becca is dumb!!!"" Facccckkk you both! &lt;3","en","305","266","467","3213","Central Time (US & Canada)","300447258","",NA,"1","236314133799268352",NA,"Fri","Aug","17","04","10","54","+0000","2012"
"853","“@mattgemmell: @secboffin Your sideburns will ultimately be your downfall, old friend. <ed><U+00A0><U+00BD><ed><U+00B8><U+0088>” The rivalry has begun!","en","102","0","9","25",NA,"730958629","Stranded on an island",NA,"0","236445256139296768",NA,"Fri","Aug","17","12","51","56","+0000","2012"
"854","@_kilicsevgi_ Canim tabi yumurta kapida son yil çalisirim artik mecbur :) ins. Ben de ilk yil kazanip giderim ...","en","51","8","187","181",NA,"167818704","",NA,"0","236565871760388097","236564546817499136","Fri","Aug","17","20","51","13","+0000","2012"
"855","@Danni_Wyatt ecb one is good. There is a cracking tactics board one. Great for cricket","en","212","2","303","17944",NA,"185380060","",NA,"0","236567704637685760","236567492145860608","Fri","Aug","17","20","58","30","+0000","2012"
"856","OMFG WUTS ON MY WALL http://t.co/LXfaecbg","en","37","205","74","2420","Arizona","593069754","nowhere, california",NA,"0","236702597644423168",NA,"Sat","Aug","18","05","54","32","+0000","2012"
"857","@alecbentman Tomorrow Night?","en","42","57","69","560",NA,"372907526","Parkland",NA,"0","236954478195126273","236943762734059520","Sat","Aug","18","22","35","24","+0000","2012"
"858","@BennyNevarez @thecb10 I know the feeling...it gets pretty cramped down there","en","168","81","393","1218",NA,"277224580","Madison, Wisconsin",NA,"0","236954859893571584","236952070039683073","Sat","Aug","18","22","36","55","+0000","2012"
"859","This was after we worked out lol @joci_babes went in!!!  http://t.co/secbTVJs","en","486","10","371","26974","Central Time (US & Canada)","93785535","NY--OH--ATL<U+E01D>",NA,"0","237209781285306368",NA,"Sun","Aug","19","15","29","53","+0000","2012"
"860","Ode, no go sleep ""@intimatebanky: Inhale......xhale""","en","328","11","252","30558","Madrid","135481567","FORBES front page <U+2600>","3.52122;6.4273","0","237333605548953600",NA,"Sun","Aug","19","23","41","55","+0000","2012"
